date,ST_NM,electricity_name,MaxTemp_C,Daily_Energy_MU,Peak_Met_MW,Peak_Unmet_MW
2020-03-08,Tripura,Tripura,26.256473787738447,3.4,220.0,0.0
2020-03-08,Uttar Pradesh,Uttar Pradesh,25.850617817913715,232.1,12961.0,0.0
2020-03-08,Uttarakhand,Uttarakhand,20.007402340558677,33.8,1892.0,0.0
2020-03-08,West Bengal,West Bengal,28.38248443335872,104.9,5884.0,0.0
2020-03-09,Andhra Pradesh,Andhra Pradesh,33.16757034359598,187.7,9136.0,0.0
2020-03-09,Arunachal Pradesh,Arunachal Pradesh,26.508514256882933,2.2,112.0,3.0
2020-03-09,Assam,Assam,25.9429304374279,22.6,1320.0,41.0
2020-03-09,Bihar,Bihar,26.80522256632508,67.3,3717.0,0.0
2020-03-09,Chandigarh,Chandigarh,22.80261611938477,3.3,205.0,0.0
2020-03-09,Chhattisgarh,Chhattisgarh,30.44671632642613,82.7,3687.0,0.0
2020-03-09,Dadara & Nagar Havelli,Dadra and Nagar Haveli,32.158111357959285,18.6,794.0,0.0
2020-03-09,Daman & Diu,Daman and Diu,31.79496989409781,7.1,314.0,0.0
2020-03-09,NCT of Delhi,Delhi,26.27175377185387,58.0,3524.0,0.0
2020-03-09,Goa,Goa,32.30363160516449,10.3,490.0,0.0
2020-03-09,Gujarat,Gujarat,31.79712547544681,323.8,15183.0,0.0
2020-03-09,Haryana,Haryana,24.589104535722527,89.9,4800.0,0.0
2020-03-09,Himachal Pradesh,Himachal Pradesh,19.814901923452428,26.4,1559.0,0.0
2020-03-09,Jammu & Kashmir,Jammu and Kashmir,16.058183502631515,48.8,2651.0,663.0
2020-03-09,Jharkhand,Jharkhand,28.45465043168897,23.6,1223.0,0.0
2020-03-09,Karnataka,Karnataka,33.37432676526366,253.3,13003.0,0.0
2020-03-09,Kerala,Kerala,32.76444719605997,80.3,3838.0,0.0
2020-03-09,Madhya Pradesh,Madhya Pradesh,29.156982388260857,223.3,11738.0,0.0
2020-03-09,Maharashtra,Maharashtra,32.87517445653302,487.6,23719.0,0.0
2020-03-09,Manipur,Manipur,26.68343826885438,2.6,172.0,4.0
2020-03-09,Meghalaya,Meghalaya,25.807615320635552,5.7,346.0,1.0
2020-03-09,Mizoram,Mizoram,26.3706842648258,1.6,99.0,4.0
2020-03-09,Nagaland,Nagaland,26.576489605131584,2.1,109.0,3.0
2020-03-09,Odisha,Odisha,31.3422556535391,73.1,3825.0,0.0
2020-03-09,Puducherry,Puducherry,33.92667248814623,7.7,367.0,0.0
2020-03-09,Punjab,Punjab,23.023344635238285,92.2,4902.0,0.0
2020-03-09,Rajasthan,Rajasthan,28.01135344944437,198.2,11511.0,0.0
2020-03-09,Sikkim,Sikkim,23.841008017020883,1.3,97.0,0.0
2020-03-09,Tamil Nadu,Tamil Nadu,34.233807079765604,328.5,15008.0,0.0
2020-03-09,Telangana,Telangana,32.97142413262786,220.8,10981.0,0.0
2020-03-09,Tripura,Tripura,26.26821555785036,3.9,225.0,11.0
2020-03-09,Uttar Pradesh,Uttar Pradesh,26.5599705876755,230.7,12524.0,0.0
2020-03-09,Uttarakhand,Uttarakhand,22.04215675680038,31.1,1748.0,0.0
2020-03-09,West Bengal,West Bengal,28.2650998095121,100.0,5573.0,0.0
2020-03-10,Andhra Pradesh,Andhra Pradesh,34.26673632809095,189.2,9112.0,0.0
2020-03-10,Arunachal Pradesh,Arunachal Pradesh,28.390545109055893,2.1,112.0,3.0
2020-03-10,Assam,Assam,27.540545649128788,20.7,1219.0,74.0
2020-03-10,Bihar,Bihar,26.38989619329587,66.1,3493.0,0.0
2020-03-10,Chandigarh,Chandigarh,23.49265480041504,2.8,162.0,0.0
2020-03-10,Chhattisgarh,Chhattisgarh,28.30801665166009,69.6,2711.0,0.0
2020-03-10,Dadara & Nagar Havelli,Dadra and Nagar Haveli,31.4202633106368,16.35,753.0,0.0
2020-03-10,Daman & Diu,Daman and Diu,30.660923983206864,3.9,272.0,0.0
2020-03-10,NCT of Delhi,Delhi,26.54801724601259,45.6,2292.0,0.0
2020-03-10,Goa,Goa,32.619098504565066,8.8,398.0,0.0
2020-03-10,Gujarat,Gujarat,30.88959674680853,253.8,12267.0,0.0
2020-03-10,Haryana,Haryana,25.29967257244523,69.1,4032.0,0.0
2020-03-10,Himachal Pradesh,Himachal Pradesh,20.64527789031105,19.7,1116.0,0.0
2020-03-10,Jammu & Kashmir,Jammu and Kashmir,17.923521649780753,47.9,2274.0,568.0
2020-03-10,Jharkhand,Jharkhand,27.82927972850202,23.9,1223.0,0.0
2020-03-10,Karnataka,Karnataka,34.266129404851945,248.6,12753.0,0.0
2020-03-10,Kerala,Kerala,33.0517519941454,81.1,3963.0,0.0
2020-03-10,Madhya Pradesh,Madhya Pradesh,28.042350521388418,195.8,10143.0,0.0
2020-03-10,Maharashtra,Maharashtra,33.287276173286024,430.1,19785.0,0.0
2020-03-10,Manipur,Manipur,28.25274105058734,2.5,186.0,3.0
2020-03-10,Meghalaya,Meghalaya,27.32361326186789,5.4,323.0,4.0
2020-03-10,Mizoram,Mizoram,27.88040920029456,1.6,103.0,4.0
2020-03-10,Nagaland,Nagaland,28.33833111422913,2.0,108.0,3.0
2020-03-10,Odisha,Odisha,30.872877305826957,72.4,3653.0,0.0
2020-03-10,Puducherry,Puducherry,34.24135421918696,7.1,341.0,0.0
2020-03-10,Punjab,Punjab,24.00078152478582,69.5,3903.0,0.0
2020-03-10,Rajasthan,Rajasthan,28.08178375319593,173.4,10319.0,0.0
2020-03-10,Sikkim,Sikkim,24.521952323605888,1.1,88.0,0.0
2020-03-10,Tamil Nadu,Tamil Nadu,34.66208366583872,326.4,14596.0,0.0
2020-03-10,Telangana,Telangana,34.74774840671176,222.6,11138.0,0.0
2020-03-10,Tripura,Tripura,27.601140344218287,3.4,221.0,13.0
2020-03-10,Uttar Pradesh,Uttar Pradesh,24.564493666461257,223.1,10920.0,0.0
2020-03-10,Uttarakhand,Uttarakhand,21.66075043283777,24.3,1236.0,0.0
2020-03-10,West Bengal,West Bengal,29.174399480242347,101.1,5606.0,0.0
2020-03-11,Andhra Pradesh,Andhra Pradesh,34.12454178333414,192.3,9496.0,0.0
2020-03-11,Arunachal Pradesh,Arunachal Pradesh,26.466227763590567,2.0,126.0,1.0
2020-03-11,Assam,Assam,27.03299018745736,21.4,1345.0,20.0
2020-03-11,Bihar,Bihar,27.55042240097815,65.6,3667.0,0.0
2020-03-11,Chandigarh,Chandigarh,20.423498153686523,3.3,197.0,0.0
2020-03-11,Chhattisgarh,Chhattisgarh,30.21144679493483,72.7,3477.0,0.0
2020-03-11,Dadara & Nagar Havelli,Dadra and Nagar Haveli,30.445471422090137,14.1,693.0,0.0
2020-03-11,Daman & Diu,Daman and Diu,29.597463137543446,5.4,285.0,0.0
2020-03-11,NCT of Delhi,Delhi,25.97685894521364,53.3,3121.0,0.0
2020-03-11,Goa,Goa,32.41866518722052,10.1,501.0,0.0
2020-03-11,Gujarat,Gujarat,28.944812577133774,286.4,13837.0,0.0
2020-03-11,Haryana,Haryana,23.87373046419852,77.1,4414.0,0.0
2020-03-11,Himachal Pradesh,Himachal Pradesh,17.240842395684446,23.4,1369.0,0.0
2020-03-11,Jammu & Kashmir,Jammu and Kashmir,14.249484199274644,46.2,2547.0,637.0
2020-03-11,Jharkhand,Jharkhand,28.046944030569016,22.8,1157.0,0.0
2020-03-11,Karnataka,Karnataka,33.92644096536024,255.2,12785.0,0.0
2020-03-11,Kerala,Kerala,32.89143598519062,82.6,3945.0,0.0
2020-03-11,Madhya Pradesh,Madhya Pradesh,29.878137426497265,194.5,10379.0,0.0
2020-03-11,Maharashtra,Maharashtra,32.663370799601886,465.5,22751.0,0.0
2020-03-11,Manipur,Manipur,27.30826438489932,2.6,192.0,1.0
2020-03-11,Meghalaya,Meghalaya,27.788535222162015,5.5,375.0,0.0
2020-03-11,Mizoram,Mizoram,28.06945377727977,1.7,100.0,1.0
2020-03-11,Nagaland,Nagaland,27.14458661040586,2.4,129.0,1.0
2020-03-11,Odisha,Odisha,31.47666088313072,74.9,3977.0,0.0
2020-03-11,Puducherry,Puducherry,34.365114530248285,7.9,395.0,0.0
2020-03-11,Punjab,Punjab,20.623343209124933,78.1,4279.0,0.0
2020-03-11,Rajasthan,Rajasthan,27.276049426505576,170.6,10241.0,0.0
2020-03-11,Sikkim,Sikkim,25.61825098781088,1.4,107.0,0.0
2020-03-11,Tamil Nadu,Tamil Nadu,34.54076469881827,333.6,15297.0,0.0
2020-03-11,Telangana,Telangana,34.1425756405591,234.2,11806.0,0.0
2020-03-11,Tripura,Tripura,28.103745544347987,3.5,226.0,1.0
2020-03-11,Uttar Pradesh,Uttar Pradesh,27.135040107228065,205.3,11654.0,0.0
2020-03-11,Uttarakhand,Uttarakhand,19.93060361384508,26.8,1450.0,0.0
2020-03-11,West Bengal,West Bengal,29.294370983155595,114.5,6375.0,0.0
2020-03-12,Andhra Pradesh,Andhra Pradesh,34.58713112376055,197.4,9694.0,0.0
2020-03-12,Arunachal Pradesh,Arunachal Pradesh,27.619709075037424,2.0,118.0,1.0
2020-03-12,Assam,Assam,28.122224584442375,23.3,1401.0,21.0
2020-03-12,Bihar,Bihar,30.792725336843272,69.3,4053.0,0.0
2020-03-12,Chandigarh,Chandigarh,22.686458587646484,3.3,208.0,0.0
2020-03-12,Chhattisgarh,Chhattisgarh,31.32002239186696,81.3,3721.0,0.0
2020-03-12,Dadara & Nagar Havelli,Dadra and Nagar Haveli,29.27342334710229,17.9,793.0,0.0
2020-03-12,Daman & Diu,Daman and Diu,29.04764492814041,7.1,322.0,0.0
2020-03-12,NCT of Delhi,Delhi,27.146766322822263,58.8,3419.0,0.0
2020-03-12,Goa,Goa,32.231308509544135,10.4,485.0,0.0
2020-03-12,Gujarat,Gujarat,28.8617343342915,323.3,15067.0,0.0
2020-03-12,Haryana,Haryana,25.36313672626122,92.6,5155.0,0.0
2020-03-12,Himachal Pradesh,Himachal Pradesh,18.00036075225084,24.3,1401.0,0.0
2020-03-12,Jammu & Kashmir,Jammu and Kashmir,13.700428436299186,41.4,2149.0,537.0
2020-03-12,Jharkhand,Jharkhand,30.293196797577988,22.2,1175.0,0.0
2020-03-12,Karnataka,Karnataka,34.10801175079335,257.9,12845.0,0.0
2020-03-12,Kerala,Kerala,32.75817580067254,82.9,4015.0,0.0
2020-03-12,Madhya Pradesh,Madhya Pradesh,30.50999134508782,202.6,10397.0,0.0
2020-03-12,Maharashtra,Maharashtra,32.24042545427832,482.4,23089.0,0.0
2020-03-12,Manipur,Manipur,28.729843128123992,2.6,180.0,2.0
2020-03-12,Meghalaya,Meghalaya,28.807829236553136,5.4,376.0,0.0
2020-03-12,Mizoram,Mizoram,29.098800480135264,1.7,101.0,0.0
2020-03-12,Nagaland,Nagaland,28.420137630874816,2.1,122.0,2.0
2020-03-12,Odisha,Odisha,31.84953187665488,75.8,3766.0,0.0
2020-03-12,Puducherry,Puducherry,34.189443485440684,8.4,401.0,0.0
2020-03-12,Punjab,Punjab,22.19885677997444,91.1,4603.0,0.0
2020-03-12,Rajasthan,Rajasthan,27.262115979457093,193.0,10958.0,0.0
2020-03-12,Sikkim,Sikkim,27.22591238486448,1.4,124.0,0.0
2020-03-12,Tamil Nadu,Tamil Nadu,34.4706409050552,340.6,15248.0,0.0
2020-03-12,Telangana,Telangana,33.92124369370355,235.4,11856.0,0.0
2020-03-12,Tripura,Tripura,29.194944535940653,3.8,234.0,1.0
2020-03-12,Uttar Pradesh,Uttar Pradesh,29.261405069884216,214.0,12996.0,0.0
2020-03-12,Uttarakhand,Uttarakhand,21.74463501153689,30.0,1607.0,0.0
2020-03-12,West Bengal,West Bengal,30.44296000757624,123.8,6982.0,0.0
2020-03-13,Andhra Pradesh,Andhra Pradesh,34.839326676385205,200.0,9589.0,0.0
2020-03-13,Arunachal Pradesh,Arunachal Pradesh,30.286013492345464,2.1,125.0,2.0
2020-03-13,Assam,Assam,29.652659114085218,23.6,1421.0,18.0
2020-03-13,Bihar,Bihar,26.62320306718533,66.9,3625.0,0.0
2020-03-13,Chandigarh,Chandigarh,21.071739196777344,3.3,213.0,0.0
2020-03-13,Chhattisgarh,Chhattisgarh,30.788312618848447,77.5,3517.0,0.0
2020-03-13,Dadara & Nagar Havelli,Dadra and Nagar Haveli,29.868636681861357,18.6,798.0,0.0
2020-03-13,Daman & Diu,Daman and Diu,29.2206801390184,7.4,328.0,0.0
2020-03-13,NCT of Delhi,Delhi,25.845783701739077,61.1,3493.0,0.0
2020-03-13,Goa,Goa,31.93126321055275,10.3,467.0,0.0
2020-03-13,Gujarat,Gujarat,28.969347598979216,331.2,15431.0,0.0
2020-03-13,Haryana,Haryana,24.129390135929235,100.7,5383.0,0.0
2020-03-13,Himachal Pradesh,Himachal Pradesh,16.53595541768072,23.8,1373.0,0.0
2020-03-13,Jammu & Kashmir,Jammu and Kashmir,13.417045082778737,44.4,2304.0,576.0
2020-03-13,Jharkhand,Jharkhand,28.978358994369184,23.3,1214.0,0.0
2020-03-13,Karnataka,Karnataka,34.05756350343691,259.2,13030.0,0.0
2020-03-13,Kerala,Kerala,32.65999083903946,82.5,3975.0,0.0
2020-03-13,Madhya Pradesh,Madhya Pradesh,28.892419294302044,203.6,10611.0,0.0
2020-03-13,Maharashtra,Maharashtra,32.51302513371316,482.7,23217.0,0.0
2020-03-13,Manipur,Manipur,30.78184847539213,2.7,178.0,3.0
2020-03-13,Meghalaya,Meghalaya,29.43374151744264,5.4,381.0,0.0
2020-03-13,Mizoram,Mizoram,30.41260477516583,1.7,93.0,1.0
2020-03-13,Nagaland,Nagaland,30.66374516539797,2.2,124.0,2.0
2020-03-13,Odisha,Odisha,32.81332185750076,76.4,4041.0,0.0
2020-03-13,Puducherry,Puducherry,33.98302020883415,8.3,396.0,0.0
2020-03-13,Punjab,Punjab,21.25441266703865,92.5,4630.0,0.0
2020-03-13,Rajasthan,Rajasthan,26.05087117719545,206.4,11435.0,483.0
2020-03-13,Sikkim,Sikkim,25.558918632651757,1.4,116.0,0.0
2020-03-13,Tamil Nadu,Tamil Nadu,34.359468724327826,341.5,15392.0,0.0
2020-03-13,Telangana,Telangana,34.731222221119374,233.4,11719.0,0.0
2020-03-13,Tripura,Tripura,30.082020046069037,4.0,247.0,0.0
2020-03-13,Uttar Pradesh,Uttar Pradesh,25.195531823415863,207.0,11000.0,415.0
2020-03-13,Uttarakhand,Uttarakhand,19.078180024533594,33.2,1643.0,0.0
2020-03-13,West Bengal,West Bengal,30.74851423740155,132.2,7336.0,0.0
2020-03-14,Andhra Pradesh,Andhra Pradesh,34.417148706970536,198.5,9809.0,0.0
2020-03-14,Arunachal Pradesh,Arunachal Pradesh,30.850263577463465,2.2,121.0,2.0
2020-03-14,Assam,Assam,29.06344623411795,22.8,1374.0,19.0
2020-03-14,Bihar,Bihar,22.341637795475016,52.5,3380.0,0.0
2020-03-14,Chandigarh,Chandigarh,18.989089965820312,3.4,192.0,0.0
2020-03-14,Chhattisgarh,Chhattisgarh,29.31095478175973,77.6,3527.0,0.0
2020-03-14,Dadara & Nagar Havelli,Dadra and Nagar Haveli,31.411519342564677,18.6,796.0,0.0
2020-03-14,Daman & Diu,Daman and Diu,31.36594370084015,7.4,325.0,0.0
2020-03-14,NCT of Delhi,Delhi,23.324219678006006,58.3,3306.0,0.0
2020-03-14,Goa,Goa,33.33771855781901,9.9,467.0,0.0
2020-03-14,Gujarat,Gujarat,30.639549168689943,333.1,15685.0,0.0
2020-03-14,Haryana,Haryana,21.79031151523132,103.4,5456.0,0.0
2020-03-14,Himachal Pradesh,Himachal Pradesh,15.35464196219146,25.5,1534.0,0.0
2020-03-14,Jammu & Kashmir,Jammu and Kashmir,12.449383870605528,48.8,2130.0,533.0
2020-03-14,Jharkhand,Jharkhand,24.44889310771754,18.1,1071.0,0.0
2020-03-14,Karnataka,Karnataka,34.48505882812267,253.5,12546.0,0.0
2020-03-14,Kerala,Kerala,32.99616041563905,81.6,3926.0,0.0
2020-03-14,Madhya Pradesh,Madhya Pradesh,28.86735556464718,199.1,10192.0,0.0
2020-03-14,Maharashtra,Maharashtra,33.05794127853545,476.3,22558.0,0.0
2020-03-14,Manipur,Manipur,31.14134296336274,2.7,187.0,2.0
2020-03-14,Meghalaya,Meghalaya,27.281902787556238,5.3,361.0,0.0
2020-03-14,Mizoram,Mizoram,29.925411753217805,1.7,97.0,1.0
2020-03-14,Nagaland,Nagaland,31.275668605047287,2.2,125.0,2.0
2020-03-14,Odisha,Odisha,31.347922600813508,78.1,3994.0,0.0
2020-03-14,Puducherry,Puducherry,34.02553134189695,8.2,387.0,0.0
2020-03-14,Punjab,Punjab,19.435292815069875,96.0,4869.0,0.0
2020-03-14,Rajasthan,Rajasthan,26.05504743286571,209.3,12099.0,0.0
2020-03-14,Sikkim,Sikkim,20.892266759902327,1.4,147.0,0.0
2020-03-14,Tamil Nadu,Tamil Nadu,34.549277743164765,339.2,15019.0,0.0
2020-03-14,Telangana,Telangana,34.197147878716805,235.9,11813.0,0.0
2020-03-14,Tripura,Tripura,28.123396020844933,3.9,244.0,1.0
2020-03-14,Uttar Pradesh,Uttar Pradesh,24.438208136511367,213.3,13050.0,0.0
2020-03-14,Uttarakhand,Uttarakhand,17.751323691729638,32.8,1750.0,0.0
2020-03-14,West Bengal,West Bengal,26.40377333688096,129.0,6508.0,0.0
2020-03-15,Andhra Pradesh,Andhra Pradesh,34.18053350618574,196.1,9527.0,0.0
2020-03-15,Arunachal Pradesh,Arunachal Pradesh,29.00991029905832,2.2,123.0,1.0
2020-03-15,Assam,Assam,28.5477351784432,22.3,1372.0,14.0
2020-03-15,Bihar,Bihar,27.377329345170438,66.8,3955.0,0.0
2020-03-15,Chandigarh,Chandigarh,21.19701766967773,3.0,187.0,0.0
2020-03-15,Chhattisgarh,Chhattisgarh,30.0818706248759,80.5,3529.0,0.0
2020-03-15,Dadara & Nagar Havelli,Dadra and Nagar Haveli,32.93822811657752,18.4,776.0,0.0
2020-03-15,Daman & Diu,Daman and Diu,33.45634543730196,6.8,296.0,0.0
2020-03-15,NCT of Delhi,Delhi,24.21702280094697,54.9,3322.0,0.0
2020-03-15,Goa,Goa,33.816788810473625,9.6,433.0,0.0
2020-03-15,Gujarat,Gujarat,31.88975385026684,321.0,14737.0,0.0
2020-03-15,Haryana,Haryana,23.04673859805638,95.8,4959.0,0.0
2020-03-15,Himachal Pradesh,Himachal Pradesh,18.0476482342551,22.7,1421.0,0.0
2020-03-15,Jammu & Kashmir,Jammu and Kashmir,15.377922277469082,46.2,2424.0,606.0
2020-03-15,Jharkhand,Jharkhand,27.833373977359912,21.0,1097.0,0.0
2020-03-15,Karnataka,Karnataka,34.539655199892735,239.0,11623.0,0.0
2020-03-15,Kerala,Kerala,32.95114834669916,75.6,3869.0,0.0
2020-03-15,Madhya Pradesh,Madhya Pradesh,28.33512569092042,200.1,10323.0,0.0
2020-03-15,Maharashtra,Maharashtra,33.67796627910336,466.7,21923.0,0.0
2020-03-15,Manipur,Manipur,29.426564593405747,2.4,180.0,2.0
2020-03-15,Meghalaya,Meghalaya,28.25102010448135,5.8,322.0,0.0
2020-03-15,Mizoram,Mizoram,28.816839251824167,1.7,107.0,1.0
2020-03-15,Nagaland,Nagaland,29.249656684289995,2.1,126.0,1.0
2020-03-15,Odisha,Odisha,31.436392124220557,75.4,3921.0,0.0
2020-03-15,Puducherry,Puducherry,34.08528914061359,7.6,345.0,0.0
2020-03-15,Punjab,Punjab,21.521702694868928,89.2,4551.0,0.0
2020-03-15,Rajasthan,Rajasthan,26.47237697486665,205.8,11874.0,0.0
2020-03-15,Sikkim,Sikkim,25.38114737842438,1.2,124.0,0.0
2020-03-15,Tamil Nadu,Tamil Nadu,34.5875980576605,311.7,13300.0,0.0
2020-03-15,Telangana,Telangana,34.44904632772748,234.4,11714.0,0.0
2020-03-15,Tripura,Tripura,28.410352099707698,3.9,240.0,0.0
2020-03-15,Uttar Pradesh,Uttar Pradesh,25.47541754648438,214.4,12406.0,0.0
2020-03-15,Uttarakhand,Uttarakhand,19.399929360808624,31.3,1687.0,0.0
2020-03-15,West Bengal,West Bengal,28.700602144723888,113.1,6363.0,0.0
2020-03-16,Andhra Pradesh,Andhra Pradesh,34.69152017708607,201.2,9967.0,0.0
2020-03-16,Arunachal Pradesh,Arunachal Pradesh,29.04370422605291,2.1,120.0,1.0
2020-03-16,Assam,Assam,29.568967638174595,23.4,1460.0,10.0
2020-03-16,Bihar,Bihar,28.67098054155056,71.7,3870.0,0.0
2020-03-16,Chandigarh,Chandigarh,23.548057556152344,3.3,202.0,0.0
2020-03-16,Chhattisgarh,Chhattisgarh,31.385919594804708,85.1,3821.0,0.0
2020-03-16,Dadara & Nagar Havelli,Dadra and Nagar Haveli,34.86673088085073,18.7,809.0,0.0
2020-03-16,Daman & Diu,Daman and Diu,34.68285468127986,7.1,318.0,0.0
2020-03-16,NCT of Delhi,Delhi,26.69638935381616,59.2,3433.0,0.0
2020-03-16,Goa,Goa,33.90860408747441,10.4,495.0,0.0
2020-03-16,Gujarat,Gujarat,33.399852689632745,338.0,15714.0,0.0
2020-03-16,Haryana,Haryana,25.358931692983735,105.7,5652.0,0.0
2020-03-16,Himachal Pradesh,Himachal Pradesh,20.150549502464475,24.6,1558.0,0.0
2020-03-16,Jammu & Kashmir,Jammu and Kashmir,17.65364290569021,42.6,2061.0,515.0
2020-03-16,Jharkhand,Jharkhand,29.51491471762309,23.7,1303.0,0.0
2020-03-16,Karnataka,Karnataka,34.64301168322943,255.6,13258.0,0.0
2020-03-16,Kerala,Kerala,33.17771523418709,83.0,4087.0,0.0
2020-03-16,Madhya Pradesh,Madhya Pradesh,29.72318194995009,202.7,10359.0,0.0
2020-03-16,Maharashtra,Maharashtra,34.790607028226184,490.5,23607.0,0.0
2020-03-16,Manipur,Manipur,29.998384782771232,2.3,166.0,2.0
2020-03-16,Meghalaya,Meghalaya,29.55209403476704,5.4,321.0,0.0
2020-03-16,Mizoram,Mizoram,29.283887012971764,1.6,100.0,1.0
2020-03-16,Nagaland,Nagaland,30.00142718699899,2.1,136.0,1.0
2020-03-16,Odisha,Odisha,32.86864476225352,79.4,4044.0,0.0
2020-03-16,Puducherry,Puducherry,34.32432541832716,8.0,392.0,0.0
2020-03-16,Punjab,Punjab,23.88686511780384,95.3,4904.0,0.0
2020-03-16,Rajasthan,Rajasthan,28.13580567607979,205.6,11777.0,0.0
2020-03-16,Sikkim,Sikkim,26.75988205073681,1.4,128.0,0.0
2020-03-16,Tamil Nadu,Tamil Nadu,34.8111673921599,337.6,15565.0,0.0
2020-03-16,Telangana,Telangana,34.8200231462016,241.2,11929.0,0.0
2020-03-16,Tripura,Tripura,29.16393979075397,3.9,251.0,0.0
2020-03-16,Uttar Pradesh,Uttar Pradesh,26.63563269719712,232.8,12791.0,0.0
2020-03-16,Uttarakhand,Uttarakhand,21.45492100608549,33.2,1758.0,0.0
2020-03-16,West Bengal,West Bengal,30.204545782806125,129.0,7250.0,0.0
2020-03-17,Andhra Pradesh,Andhra Pradesh,35.4470512826992,205.1,9980.0,0.0
2020-03-17,Arunachal Pradesh,Arunachal Pradesh,29.8277795107242,2.0,118.0,2.0
2020-03-17,Assam,Assam,28.904931761083496,23.9,1456.0,18.0
2020-03-17,Bihar,Bihar,28.726143526287604,72.0,4030.0,285.0
2020-03-17,Chandigarh,Chandigarh,24.669321060180664,3.2,196.0,0.0
2020-03-17,Chhattisgarh,Chhattisgarh,31.71310342903148,89.7,3989.0,0.0
2020-03-17,Dadara & Nagar Havelli,Dadra and Nagar Haveli,35.166817596030754,18.9,807.0,0.0
2020-03-17,Daman & Diu,Daman and Diu,35.20789934353951,7.4,333.0,0.0
2020-03-17,NCT of Delhi,Delhi,28.371584725521267,60.2,3420.0,0.0
2020-03-17,Goa,Goa,34.33646081497143,11.1,552.0,4.0
2020-03-17,Gujarat,Gujarat,35.10252991179935,349.9,16447.0,0.0
2020-03-17,Haryana,Haryana,26.977711021571704,111.5,5813.0,0.0
2020-03-17,Himachal Pradesh,Himachal Pradesh,21.49669157137201,24.1,1511.0,0.0
2020-03-17,Jammu & Kashmir,Jammu and Kashmir,19.242562779767518,43.1,1979.0,495.0
2020-03-17,Jharkhand,Jharkhand,30.351971190736226,24.5,1306.0,148.0
2020-03-17,Karnataka,Karnataka,35.424503901640485,256.9,12854.0,0.0
2020-03-17,Kerala,Kerala,32.91638255111759,84.5,4068.0,0.0
2020-03-17,Madhya Pradesh,Madhya Pradesh,31.45792015966506,205.4,10461.0,0.0
2020-03-17,Maharashtra,Maharashtra,35.769391592845466,499.3,24012.0,0.0
2020-03-17,Manipur,Manipur,29.364325685730247,2.6,164.0,3.0
2020-03-17,Meghalaya,Meghalaya,28.67454937499945,5.4,324.0,0.0
2020-03-17,Mizoram,Mizoram,29.02004303130943,1.7,98.0,2.0
2020-03-17,Nagaland,Nagaland,29.572620691554956,2.2,134.0,1.0
2020-03-17,Odisha,Odisha,33.15426714398735,79.6,4006.0,508.0
2020-03-17,Puducherry,Puducherry,34.35079962257377,8.3,396.0,0.0
2020-03-17,Punjab,Punjab,24.842787328674547,96.5,4945.0,0.0
2020-03-17,Rajasthan,Rajasthan,30.503426671483776,213.6,12291.0,0.0
2020-03-17,Sikkim,Sikkim,26.37850313493809,1.4,128.0,35.0
2020-03-17,Tamil Nadu,Tamil Nadu,34.56448959234104,346.2,15481.0,0.0
2020-03-17,Telangana,Telangana,36.27661206057213,247.4,12051.0,0.0
2020-03-17,Tripura,Tripura,28.74368160554725,3.8,248.0,0.0
2020-03-17,Uttar Pradesh,Uttar Pradesh,28.283672244197525,240.9,13608.0,0.0
2020-03-17,Uttarakhand,Uttarakhand,22.994702300566235,33.8,1778.0,0.0
2020-03-17,West Bengal,West Bengal,31.072992938249364,142.0,7352.0,369.0
2020-03-18,Andhra Pradesh,Andhra Pradesh,35.856673446669525,204.3,10207.0,0.0
2020-03-18,Arunachal Pradesh,Arunachal Pradesh,30.026257061903262,2.2,121.0,1.0
2020-03-18,Assam,Assam,29.05989024046668,23.7,1428.0,25.0
2020-03-18,Bihar,Bihar,29.516801676546084,73.4,4153.0,0.0
2020-03-18,Chandigarh,Chandigarh,25.44542694091797,3.2,202.0,0.0
2020-03-18,Chhattisgarh,Chhattisgarh,31.857399852210275,89.1,3860.0,0.0
2020-03-18,Dadara & Nagar Havelli,Dadra and Nagar Haveli,34.82551762632258,19.0,803.0,0.0
2020-03-18,Daman & Diu,Daman and Diu,35.17145915892098,7.4,332.0,0.0
2020-03-18,NCT of Delhi,Delhi,29.381515491386036,60.7,3439.0,0.0
2020-03-18,Goa,Goa,34.66522414747769,10.9,507.0,0.0
2020-03-18,Gujarat,Gujarat,35.8775374905785,355.9,16193.0,0.0
2020-03-18,Haryana,Haryana,28.23663023577648,115.1,5918.0,0.0
2020-03-18,Himachal Pradesh,Himachal Pradesh,21.71086474922523,24.7,1550.0,0.0
2020-03-18,Jammu & Kashmir,Jammu and Kashmir,19.06608790389228,46.0,2358.0,589.0
2020-03-18,Jharkhand,Jharkhand,30.693870875530223,24.4,1281.0,0.0
2020-03-18,Karnataka,Karnataka,35.799947949276785,256.0,12890.0,0.0
2020-03-18,Kerala,Kerala,33.32878174907995,84.7,4182.0,0.0
2020-03-18,Madhya Pradesh,Madhya Pradesh,31.925809631077065,203.4,10454.0,0.0
2020-03-18,Maharashtra,Maharashtra,35.20146692621555,479.6,22771.0,0.0
2020-03-18,Manipur,Manipur,29.50018112242613,2.9,189.0,1.0
